,winner,reward,num_actions,last_states
183,Leotris,72,598,"tensor([[ 0.5781, -0.0105,  0.7000,  0.2000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.3987]])"
184,Leotris,67,794,"tensor([[ 0.0625, -0.0105,  0.6000,  0.2000,  0.7000,  0.4000,  0.0000,  1.0000,
          0.5293]])"
185,Leotris,73,290,"tensor([[ 0.6406, -0.0105,  0.5000,  0.3000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1933]])"
186,Leotris,71,220,"tensor([[ 0.6562, -0.0105,  0.5000,  0.3000,  0.6000,  0.5000,  0.0000,  1.0000,
          0.1467]])"
187,Leotris,76,178,"tensor([[ 0.9688, -0.0105,  0.5000,  0.3000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.1187]])"
188,Leotris,68,163,"tensor([[ 0.4219, -0.0105,  0.5000,  0.3000,  0.6000,  0.5000,  0.0000,  1.0000,
          0.1087]])"
189,Leotris,72,188,"tensor([[ 0.5000, -0.0105,  0.5000,  0.4000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.1253]])"
190,Leotris,69,253,"tensor([[ 0.3594, -0.0105,  0.5000,  0.4000,  0.5000,  0.6000,  0.0000,  1.0000,
          0.1687]])"
191,Leotris,72,194,"tensor([[ 0.3281, -0.0105,  0.4000,  0.4000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.1293]])"
192,Leotris,75,269,"tensor([[ 0.6094, -0.0105,  0.4000,  0.4000,  0.4000,  0.6000,  0.0000,  1.0000,
          0.1793]])"
193,Leotris,77,272,"tensor([[ 0.8125, -0.0105,  0.4000,  0.4000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.1813]])"
194,Leotris,72,212,"tensor([[ 0.4219, -0.0105,  0.2000,  0.4000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1413]])"
195,Leotris,72,277,"tensor([[ 0.5469, -0.0105,  0.2000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.1847]])"
196,Leotris,69,260,"tensor([[ 0.5781, -0.0105,  0.2000,  0.3000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.1733]])"
197,Leotris,65,133,"tensor([[ 0.3125, -0.0105,  0.2000,  0.3000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.0887]])"
198,Leotris,66,242,"tensor([[ 0.0469, -0.0105,  0.2000,  0.3000,  0.2000,  0.5000,  0.0000,  1.0000,
          0.1613]])"
199,Leotris,75,234,"tensor([[ 0.6406, -0.0105,  0.2000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.1560]])"
200,Leotris,72,206,"tensor([[ 0.5625, -0.0105,  0.2000,  0.4000,  0.3000,  0.6000,  0.0000,  1.0000,
          0.1373]])"
201,Leotris,72,148,"tensor([[ 0.5938, -0.0105,  0.2000,  0.4000,  0.1000,  0.6000,  0.0000,  1.0000,
          0.0987]])"
202,Strahd,-36,473,"tensor([[0.0000, 0.0842, 0.2000, 0.4000, 0.2000, 0.5000, 0.0000, 1.0000, 0.3153]])"
203,Leotris,74,230,"tensor([[ 0.5938, -0.0105,  0.2000,  0.4000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.1533]])"
204,Leotris,72,356,"tensor([[ 0.3750, -0.0105,  0.2000,  0.4000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.2373]])"
205,Leotris,73,475,"tensor([[ 0.4844, -0.0105,  0.2000,  0.4000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.3167]])"
206,Leotris,74,375,"tensor([[ 0.5938, -0.0105,  0.3000,  0.4000,  0.3000,  0.6000,  0.0000,  1.0000,
          0.2500]])"
207,Leotris,75,217,"tensor([[ 0.6875, -0.0105,  0.3000,  0.4000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.1447]])"
208,Leotris,74,259,"tensor([[ 0.6562, -0.0105,  0.3000,  0.4000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1727]])"
209,Leotris,68,347,"tensor([[ 0.3594, -0.0105,  0.3000,  0.4000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.2313]])"
210,Leotris,72,296,"tensor([[ 0.4688, -0.0105,  0.3000,  0.4000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.1973]])"
211,Leotris,75,356,"tensor([[ 0.5625, -0.0105,  0.3000,  0.4000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.2373]])"
212,Leotris,75,181,"tensor([[ 0.7031, -0.0105,  0.2000,  0.4000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.1207]])"
213,Strahd,-41,228,"tensor([[-0.0938,  0.1789,  0.2000,  0.3000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.1520]])"
214,Leotris,76,212,"tensor([[ 0.7031, -0.0105,  0.2000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.1413]])"
215,Leotris,70,321,"tensor([[ 0.1719, -0.0105,  0.2000,  0.4000,  0.2000,  0.6000,  0.0000,  1.0000,
          0.2140]])"
216,Leotris,66,378,"tensor([[ 0.2500, -0.0105,  0.3000,  0.4000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2520]])"
217,Leotris,76,181,"tensor([[ 0.6406, -0.0105,  0.3000,  0.4000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.1207]])"
218,Leotris,69,458,"tensor([[ 0.3906, -0.0105,  0.2000,  0.3000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.3053]])"
219,Leotris,72,341,"tensor([[ 0.4062, -0.0105,  0.2000,  0.2000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.2273]])"
220,Leotris,72,256,"tensor([[ 0.4844, -0.0105,  0.1000,  0.2000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.1707]])"
221,Leotris,70,468,"tensor([[ 0.3594, -0.0105,  0.1000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.3120]])"
222,Leotris,72,585,"tensor([[ 0.2969, -0.0105,  0.1000,  0.2000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.3900]])"
223,Leotris,66,1029,"tensor([[ 0.1562, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.6860]])"
224,Leotris,67,835,"tensor([[ 0.2656, -0.0105,  0.1000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.5567]])"
225,Leotris,72,1241,"tensor([[ 0.7188, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.8273]])"
226,Leotris,68,335,"tensor([[ 0.3906, -0.0105,  0.1000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2233]])"
227,Leotris,67,504,"tensor([[ 0.2031, -0.0105,  0.2000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.3360]])"
228,Leotris,67,668,"tensor([[ 0.0781, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.4453]])"
229,Leotris,73,840,"tensor([[ 0.2812, -0.0105,  0.1000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.5600]])"
230,Leotris,70,609,"tensor([[ 0.3281, -0.0105,  0.1000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.4060]])"
231,Leotris,72,739,"tensor([[ 0.2812, -0.0211,  0.2000,  0.2000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.4927]])"
232,Leotris,67,297,"tensor([[ 0.2344, -0.0105,  0.2000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.1980]])"
233,Leotris,70,301,"tensor([[ 0.5156, -0.0105,  0.3000,  0.2000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.2007]])"
234,Leotris,72,272,"tensor([[ 0.3281, -0.0105,  0.4000,  0.2000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.1813]])"
235,Leotris,74,274,"tensor([[ 0.4219, -0.0105,  0.4000,  0.3000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.1827]])"
236,Leotris,73,201,"tensor([[ 0.5781, -0.0105,  0.4000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.1340]])"
237,Leotris,78,158,"tensor([[ 0.7031, -0.0105,  0.4000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.1053]])"
238,Leotris,69,243,"tensor([[ 0.2188, -0.0105,  0.4000,  0.2000,  0.6000,  0.3000,  0.0000,  1.0000,
          0.1620]])"
239,Strahd,-35,263,"tensor([[-0.0156,  0.1474,  0.3000,  0.1000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.1753]])"
240,Leotris,72,549,"tensor([[ 0.2500, -0.0105,  0.4000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.3660]])"
241,Leotris,73,620,"tensor([[ 0.5469, -0.0105,  0.3000,  0.1000,  0.1000,  0.1000,  0.0000,  1.0000,
          0.4133]])"
242,Leotris,70,356,"tensor([[ 0.1719, -0.0105,  0.3000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.2373]])"
243,Leotris,73,466,"tensor([[ 0.3750, -0.0105,  0.3000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.3107]])"
244,Leotris,74,804,"tensor([[ 0.5156, -0.0105,  0.4000,  0.1000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.5360]])"
245,Leotris,67,243,"tensor([[ 0.2500, -0.0105,  0.3000,  0.1000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.1620]])"
246,Leotris,74,557,"tensor([[ 0.4375, -0.0105,  0.3000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.3713]])"
247,Leotris,69,622,"tensor([[ 0.2969, -0.0105,  0.3000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.4147]])"
248,Leotris,70,262,"tensor([[ 0.3281, -0.0105,  0.3000,  0.2000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.1747]])"
249,Leotris,77,209,"tensor([[ 0.7188, -0.0105,  0.3000,  0.2000,  0.5000,  0.2000,  0.0000,  1.0000,
          0.1393]])"
250,Leotris,72,416,"tensor([[ 0.6406, -0.0105,  0.3000,  0.2000,  0.5000,  0.2000,  0.0000,  1.0000,
          0.2773]])"
251,Leotris,73,176,"tensor([[ 0.4531, -0.0105,  0.3000,  0.2000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.1173]])"
252,Leotris,69,436,"tensor([[ 0.2969, -0.0105,  0.3000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.2907]])"
253,Leotris,70,252,"tensor([[ 0.2031, -0.0105,  0.3000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.1680]])"
254,Leotris,73,387,"tensor([[ 0.6250, -0.0105,  0.3000,  0.1000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.2580]])"
255,Leotris,69,573,"tensor([[ 0.5156, -0.0105,  0.3000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.3820]])"
256,Leotris,66,216,"tensor([[ 0.2188, -0.0105,  0.3000,  0.1000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.1440]])"
257,Leotris,74,257,"tensor([[ 0.4688, -0.0105,  0.3000,  0.1000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.1713]])"
258,Leotris,74,898,"tensor([[ 0.6094, -0.0105,  0.3000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.5987]])"
259,Leotris,69,633,"tensor([[ 0.0312, -0.0105,  0.2000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.4220]])"
260,Leotris,69,494,"tensor([[ 0.1562, -0.0105,  0.2000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.3293]])"
261,Leotris,73,350,"tensor([[ 0.3125, -0.0105,  0.1000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.2333]])"
262,Leotris,69,330,"tensor([[ 0.4219, -0.0105,  0.2000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.2200]])"
263,Leotris,66,717,"tensor([[ 0.0469, -0.0105,  0.2000,  0.2000,  0.3000,  0.4000,  0.0000,  1.0000,
          0.4780]])"
264,Strahd,-39,236,"tensor([[-0.0625,  0.1789,  0.2000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1573]])"
265,Leotris,70,442,"tensor([[ 0.3750, -0.0105,  0.1000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2947]])"
266,Leotris,70,457,"tensor([[ 0.6406, -0.0105,  0.1000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.3047]])"
267,Leotris,71,346,"tensor([[ 0.6094, -0.0105,  0.1000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2307]])"
268,Leotris,70,597,"tensor([[ 0.4688, -0.0105,  0.1000,  0.3000,  0.3000,  0.4000,  0.0000,  1.0000,
          0.3980]])"
269,Leotris,69,135,"tensor([[ 0.4375, -0.0105,  0.1000,  0.3000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.0900]])"
270,Strahd,-35,599,"tensor([[-0.0156,  0.0526,  0.1000,  0.1000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.3993]])"
271,Strahd,-45,804,"tensor([[-0.0625,  0.4000,  0.1000,  0.1000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.5360]])"
272,Leotris,71,611,"tensor([[ 0.5781, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.4073]])"
273,Leotris,67,910,"tensor([[ 0.4375, -0.0105,  0.1000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.6067]])"
274,Leotris,70,611,"tensor([[ 0.6094, -0.0105,  0.1000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.4073]])"
275,Leotris,72,543,"tensor([[ 0.4844, -0.0105,  0.2000,  0.1000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.3620]])"
276,Leotris,73,540,"tensor([[ 0.4844, -0.0105,  0.2000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.3600]])"
277,Leotris,66,513,"tensor([[ 0.1875, -0.0105,  0.1000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.3420]])"
278,Leotris,66,549,"tensor([[ 0.4688, -0.0105,  0.1000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.3660]])"
279,Leotris,72,436,"tensor([[ 0.5469, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2907]])"
280,Leotris,72,1022,"tensor([[ 0.4844, -0.0105,  0.1000,  0.2000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.6813]])"
281,Leotris,72,613,"tensor([[ 0.4688, -0.0105,  0.1000,  0.2000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.4087]])"
282,Leotris,71,799,"tensor([[ 0.5781, -0.0105,  0.1000,  0.2000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.5327]])"
283,Leotris,67,385,"tensor([[ 0.0938, -0.0105,  0.1000,  0.2000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.2567]])"
284,Leotris,76,446,"tensor([[ 0.6719, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2973]])"
285,Leotris,75,813,"tensor([[ 0.5781, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.5420]])"
286,Leotris,69,785,"tensor([[ 0.1875, -0.0105,  0.1000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.5233]])"
287,Leotris,72,665,"tensor([[ 0.4219, -0.0105,  0.2000,  0.2000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.4433]])"
288,Leotris,69,281,"tensor([[ 0.3594, -0.0105,  0.3000,  0.2000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.1873]])"
289,Leotris,75,404,"tensor([[ 0.7031, -0.0105,  0.3000,  0.2000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.2693]])"
290,Leotris,72,248,"tensor([[ 0.3750, -0.0105,  0.3000,  0.2000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.1653]])"
291,Leotris,78,113,"tensor([[ 0.8906, -0.0105,  0.3000,  0.3000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.0753]])"
292,Leotris,75,199,"tensor([[ 0.5781, -0.0105,  0.3000,  0.3000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.1327]])"
293,Leotris,72,383,"tensor([[ 0.6250, -0.0105,  0.2000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.2553]])"
294,Leotris,76,539,"tensor([[ 0.5938, -0.0105,  0.2000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.3593]])"
295,Leotris,71,235,"tensor([[ 0.4219, -0.0105,  0.2000,  0.2000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.1567]])"
296,Leotris,66,535,"tensor([[ 0.4375, -0.0105,  0.1000,  0.3000,  0.1000,  0.1000,  0.0000,  1.0000,
          0.3567]])"
297,Leotris,72,212,"tensor([[ 0.3594, -0.0105,  0.1000,  0.3000,  0.1000,  0.1000,  0.0000,  1.0000,
          0.1413]])"
298,Leotris,75,386,"tensor([[ 0.4219, -0.0105,  0.1000,  0.3000,  0.2000,  0.5000,  0.0000,  1.0000,
          0.2573]])"
299,Leotris,76,233,"tensor([[ 0.7812, -0.0105,  0.1000,  0.3000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.1553]])"
300,Leotris,70,569,"tensor([[ 0.3281, -0.0105,  0.2000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.3793]])"
301,Leotris,73,324,"tensor([[ 0.4219, -0.0105,  0.2000,  0.3000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.2160]])"
302,Strahd,-35,418,"tensor([[0.0000, 0.1158, 0.2000, 0.3000, 0.2000, 0.4000, 0.0000, 1.0000, 0.2787]])"
303,Leotris,73,170,"tensor([[ 0.7656, -0.0105,  0.2000,  0.3000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.1133]])"
304,Leotris,68,253,"tensor([[ 0.3125, -0.0105,  0.3000,  0.3000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.1687]])"
305,Leotris,78,438,"tensor([[ 0.8281, -0.0105,  0.3000,  0.3000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.2920]])"
306,Leotris,69,269,"tensor([[ 0.4688, -0.0105,  0.3000,  0.3000,  0.2000,  0.5000,  0.0000,  1.0000,
          0.1793]])"
307,Leotris,74,143,"tensor([[ 0.7344, -0.0105,  0.3000,  0.3000,  0.4000,  0.5000,  0.0000,  1.0000,
          0.0953]])"
308,Leotris,74,184,"tensor([[ 0.8906, -0.0105,  0.3000,  0.3000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.1227]])"
309,Leotris,78,140,"tensor([[ 0.7188, -0.0105,  0.3000,  0.3000,  0.5000,  0.2000,  0.0000,  1.0000,
          0.0933]])"
310,Leotris,73,203,"tensor([[ 0.5156, -0.0105,  0.3000,  0.3000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.1353]])"
311,Leotris,71,481,"tensor([[ 0.5938, -0.0105,  0.3000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.3207]])"
312,Leotris,67,256,"tensor([[ 0.2344, -0.0105,  0.3000,  0.3000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.1707]])"
313,Leotris,77,140,"tensor([[ 0.5469, -0.0105,  0.3000,  0.3000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.0933]])"
314,Leotris,74,210,"tensor([[ 0.6875, -0.0105,  0.3000,  0.3000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.1400]])"
315,Leotris,74,175,"tensor([[ 0.8281, -0.0105,  0.3000,  0.3000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.1167]])"
316,Leotris,67,243,"tensor([[ 0.1250, -0.0105,  0.3000,  0.3000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.1620]])"
317,Leotris,74,171,"tensor([[ 0.6250, -0.0105,  0.3000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.1140]])"
318,Leotris,67,210,"tensor([[ 0.2344, -0.0105,  0.4000,  0.3000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.1400]])"
319,Leotris,68,301,"tensor([[ 0.0625, -0.0105,  0.3000,  0.3000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.2007]])"
320,Leotris,72,261,"tensor([[ 0.4375, -0.0105,  0.3000,  0.3000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.1740]])"
321,Leotris,73,267,"tensor([[ 0.5312, -0.0105,  0.3000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.1780]])"
322,Leotris,71,262,"tensor([[ 0.3750, -0.0105,  0.3000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.1747]])"
323,Leotris,77,145,"tensor([[ 0.9531, -0.0105,  0.3000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.0967]])"
324,Leotris,72,211,"tensor([[ 0.5312, -0.0105,  0.3000,  0.3000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.1407]])"
325,Leotris,79,275,"tensor([[ 0.7656, -0.0105,  0.3000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.1833]])"
326,Leotris,74,201,"tensor([[ 0.4688, -0.0105,  0.3000,  0.3000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.1340]])"
327,Leotris,78,263,"tensor([[ 0.7656, -0.0105,  0.3000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.1753]])"
328,Leotris,67,328,"tensor([[ 0.4062, -0.0105,  0.3000,  0.2000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.2187]])"
329,Leotris,68,453,"tensor([[ 0.4844, -0.0105,  0.3000,  0.2000,  0.1000,  0.1000,  0.0000,  1.0000,
          0.3020]])"
330,Leotris,73,515,"tensor([[ 0.5781, -0.0105,  0.3000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.3433]])"
331,Leotris,72,362,"tensor([[ 0.5469, -0.0105,  0.6000,  0.1000,  0.6000,  0.3000,  0.0000,  1.0000,
          0.2413]])"
332,Leotris,73,386,"tensor([[ 0.6094, -0.0105,  0.6000,  0.1000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2573]])"
333,Leotris,71,408,"tensor([[ 0.1875, -0.0105,  0.6000,  0.1000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.2720]])"
334,Leotris,70,515,"tensor([[ 0.3906, -0.0105,  0.6000,  0.1000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.3433]])"
335,Leotris,71,417,"tensor([[ 0.6250, -0.0105,  0.6000,  0.1000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2780]])"
336,Leotris,73,350,"tensor([[ 0.5938, -0.0105,  0.6000,  0.1000,  0.8000,  0.1000,  0.0000,  1.0000,
          0.2333]])"
337,Leotris,74,235,"tensor([[ 0.4531, -0.0105,  0.5000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1567]])"
338,Leotris,70,318,"tensor([[ 0.3125, -0.0105,  0.5000,  0.1000,  0.7000,  0.1000,  0.0000,  1.0000,
          0.2120]])"
339,Leotris,69,414,"tensor([[ 0.3125, -0.0105,  0.5000,  0.1000,  0.7000,  0.2000,  0.0000,  1.0000,
          0.2760]])"
340,Leotris,71,799,"tensor([[ 0.3906, -0.0105,  0.5000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.5327]])"
341,Leotris,73,407,"tensor([[ 0.5469, -0.0105,  0.4000,  0.1000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.2713]])"
342,Leotris,72,348,"tensor([[ 0.4375, -0.0105,  0.4000,  0.2000,  0.3000,  0.4000,  0.0000,  1.0000,
          0.2320]])"
343,Leotris,73,511,"tensor([[ 0.3594, -0.0105,  0.4000,  0.2000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.3407]])"
344,Leotris,69,441,"tensor([[ 0.4062, -0.0105,  0.4000,  0.2000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.2940]])"
345,Leotris,69,221,"tensor([[ 0.2188, -0.0105,  0.4000,  0.2000,  0.3000,  0.4000,  0.0000,  1.0000,
          0.1473]])"
346,Leotris,73,526,"tensor([[ 0.4219, -0.0105,  0.5000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.3507]])"
347,Leotris,76,359,"tensor([[ 0.8906, -0.0105,  0.5000,  0.1000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.2393]])"
348,Leotris,70,339,"tensor([[ 0.3438, -0.0105,  0.5000,  0.1000,  0.7000,  0.1000,  0.0000,  1.0000,
          0.2260]])"
349,Leotris,73,485,"tensor([[ 0.5469, -0.0105,  0.4000,  0.1000,  0.6000,  0.1000,  0.0000,  1.0000,
          0.3233]])"
350,Leotris,70,548,"tensor([[ 0.3125, -0.0105,  0.4000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.3653]])"
351,Leotris,75,308,"tensor([[ 0.6250, -0.0105,  0.4000,  0.1000,  0.6000,  0.1000,  0.0000,  1.0000,
          0.2053]])"
352,Leotris,72,239,"tensor([[ 0.6250, -0.0105,  0.4000,  0.1000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.1593]])"
353,Leotris,70,132,"tensor([[ 0.3906, -0.0105,  0.4000,  0.1000,  0.6000,  0.1000,  0.0000,  1.0000,
          0.0880]])"
354,Leotris,77,393,"tensor([[ 0.7969, -0.0105,  0.5000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.2620]])"
355,Leotris,73,341,"tensor([[ 0.6094, -0.0105,  0.4000,  0.1000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.2273]])"
356,Leotris,73,457,"tensor([[ 0.5625, -0.0105,  0.3000,  0.1000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.3047]])"
357,Leotris,69,396,"tensor([[ 0.2188, -0.0105,  0.2000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.2640]])"
358,Leotris,68,896,"tensor([[ 0.0312, -0.0105,  0.1000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.5973]])"
359,Leotris,71,744,"tensor([[ 0.5156, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.4960]])"
360,Leotris,71,687,"tensor([[ 0.5000, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.4580]])"
361,Leotris,72,809,"tensor([[ 0.4688, -0.0105,  0.1000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.5393]])"
362,Leotris,72,1120,"tensor([[ 0.2656, -0.0105,  0.1000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.7467]])"
363,Leotris,72,774,"tensor([[ 0.5156, -0.0105,  0.2000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.5160]])"
364,Leotris,70,730,"tensor([[ 0.2500, -0.0105,  0.1000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.4867]])"
365,Leotris,69,902,"tensor([[ 0.5781, -0.0105,  0.1000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.6013]])"
366,Leotris,74,503,"tensor([[ 0.5625, -0.0105,  0.1000,  0.2000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.3353]])"
